iter	MAPE	RMSE
3602	0.1548322034	260744.9461
3603	0.1548299417	260714.7226
3604	0.1548263757	260680.1291
3605	0.1548004319	260636.8694
3606	0.1547988761	260597.4941
3607	0.1547982283	260586.1686
3608	0.1548061509	260568.5761
3609	0.154784863	260546.786
3610	0.1547857007	260485.9835
3611	0.1547902893	260454.0097
3612	0.1547921273	260447.1967
3613	0.1547800742	260423.2743
3614	0.1547797792	260413.8647
3615	0.1547764112	260398.2267
3616	0.1547730024	260365.9056
3617	0.1547657534	260364.8531
3618	0.154753488	260325.3425
3619	0.1547551081	260309.9681
3620	0.154754939	260301.2467
3621	0.1547531027	260292.3576
3622	0.1547508212	260283.3597
3623	0.154749557	260260.7452
3624	0.1547485029	260245.6317
3625	0.15473941	260227.0173
3626	0.1547405646	260217.7012
3627	0.154732831	260208.4419
3628	0.1547294641	260202.7057
3629	0.1547221275	260192.3273
3630	0.1547139444	260180.9046
3631	0.1547236426	260171.5409
3632	0.1546817969	260162.5548
3633	0.1546770924	260152.4689
3634	0.1546773001	260118.0338
3635	0.1546738507	260110.8185
3636	0.1546744987	260097.4719
3637	0.1546687531	260087.3093
3638	0.1546723938	260084.5405
3639	0.154672486	260072.3404
3640	0.1546746601	260051.9311
3641	0.1546739631	260044.2888
3642	0.154672623	260033.669
3643	0.1546778155	260011.5062
3644	0.1546819041	259998.2575
3645	0.1546746172	259984.5079
3646	0.1545287936	259973.238
3647	0.154502868	259944.9337
3648	0.1545159323	259933.8113
3649	0.154508686	259918.5545
3650	0.1545109635	259915.2211
3651	0.1545033554	259908.1578
3652	0.154461674	259899.0467
3653	0.1544640093	259888.3546
3654	0.1544530911	259876.7471
3655	0.1544548286	259844.9161
3656	0.1544574981	259829.4621
3657	0.1544541329	259804.4886
3658	0.1544517136	259784.907
3659	0.1544494604	259774.3303
3660	0.154448649	259769.9481
3661	0.1544376828	259756.3286
3662	0.1544498023	259741.94
3663	0.1544570209	259721.8665
3664	0.1544584572	259698.1857
3665	0.1544344213	259657.6567
3666	0.1544347353	259620.2488
3667	0.1544311684	259607.8309
3668	0.1544043101	259558.9306
3669	0.1543660219	259469.5349
3670	0.1543652272	259464.3266
3671	0.1543647059	259436.9258
3672	0.1543692598	259427.1027
3673	0.1543307568	259420.0535
3674	0.1543261793	259392.0933
3675	0.1543217379	259372.015
3676	0.1543166863	259340.2275
3677	0.1543094864	259321.1698
3678	0.1543084648	259284.8949
3679	0.1543062798	259282.4305
3680	0.1542990925	259267.132
3681	0.1542791283	259262.6631
3682	0.1542772444	259243.3603
3683	0.1542772328	259206.9203
3684	0.154256091	259137.0598
3685	0.1542570053	259132.4031
3686	0.1542398844	259100.142
3687	0.1542355573	259072.5792
3688	0.1542280045	259058.3594
3689	0.1542237922	259051.2432
3690	0.1542209812	259034.0376
3691	0.154214131	258993.4126
3692	0.1542050278	258972.3806
3693	0.154200591	258947.9734
3694	0.1542036493	258934.7184
3695	0.1542019856	258922.6419
3696	0.1542002577	258892.1451
3697	0.1542000879	258868.4596
3698	0.154192622	258825.6745
3699	0.1541904393	258810.3927
3700	0.1541700002	258797.7856
3701	0.1541636662	258791.1193
3702	0.1541599149	258767.9287
3703	0.1541509364	258752.0829
3704	0.1541452511	258744.499
3705	0.1541403868	258717.721
3706	0.1541290305	258711.7923
3707	0.1541347686	258687.1369
3708	0.1541309166	258673.0393
3709	0.154132604	258657.8489
3710	0.1541284231	258629.7398
3711	0.1541382677	258619.3289
3712	0.1541336419	258604.1734
3713	0.1541379893	258591.0036
3714	0.1541302199	258579.4965
3715	0.1541312059	258573.5026
3716	0.1541292788	258566.2368
3717	0.1541283475	258560.4534
3718	0.1541270426	258554.9374
3719	0.1541251796	258540.0106
3720	0.1541173278	258532.0166
3721	0.1540962535	258509.2346
3722	0.1540839527	258480.3881
3723	0.1540826734	258450.112
3724	0.1540847853	258433.1158
3725	0.1540661838	258427.201
3726	0.1540247074	258394.9835
3727	0.1540241855	258383.6488
3728	0.1539891281	258372.8427
3729	0.1540085497	258369.3899
3730	0.1540068789	258351.2124
3731	0.1540093527	258326.6031
3732	0.1540011274	258288.5117
3733	0.1540112679	258278.8255
3734	0.1540127619	258266.2514
3735	0.1540096683	258220.7607
3736	0.1540168462	258214.8132
3737	0.1540124186	258199.6592
3738	0.1540080019	258171.2133
3739	0.1540149699	258168.0327
3740	0.1539999705	258148.9
3741	0.1539999515	258136.9288
3742	0.1539948107	258133.796
3743	0.1539948228	258088.9929
3744	0.1539958848	258082.9345
3745	0.1539922793	258059.6793
3746	0.153974872	258047.2834
3747	0.1539725961	258028.0742
3748	0.1539658321	258001.5314
3749	0.1539545067	257981.3828
3750	0.1539433528	257953.7415
3751	0.1539417481	257920.1868
3752	0.1539377206	257891.9037
3753	0.1539296174	257863.4122
3754	0.1539329145	257829.1542
3755	0.1539322079	257817.2349
3756	0.1539269008	257814.1677
3757	0.1539263627	257799.2123
3758	0.1539274858	257764.0584
3759	0.1539283721	257746.6974
3760	0.1539263908	257734.1554
3761	0.153928406	257727.4826
3762	0.1539154043	257708.4754
3763	0.1539147641	257677.1069
3764	0.1539147761	257672.7767
3765	0.1539140358	257633.3814
3766	0.153904534	257604.1343
3767	0.1538944146	257586.6034
3768	0.1538926692	257580.222
3769	0.1539009263	257555.4786
3770	0.153895458	257535.9516
3771	0.1538842032	257439.8928
3772	0.1538852198	257414.4479
3773	0.153871063	257376.4062
3774	0.1538733022	257354.0268
3775	0.1538761735	257350.285
3776	0.1538744182	257325.282
3777	0.153886347	257309.5526
3778	0.1538850617	257292.3038
3779	0.1538902891	257273.8883
3780	0.1538922433	257260.8676
3781	0.1538852011	257254.0718
3782	0.1538830635	257225.7706
3783	0.1538846331	257206.5057
3784	0.1538327804	257183.6591
3785	0.1538286998	257168.4604
3786	0.1538120404	257158.9503
3787	0.153792956	257149.477
3788	0.1537817525	257120.6032
3789	0.1537769829	257087.3624
3790	0.1537736555	257076.7017
3791	0.153778713	257059.4295
3792	0.1537791223	257048.6385
3793	0.1537874603	257038.3073
3794	0.1537870279	256962.9469
3795	0.1537719181	256944.3489
3796	0.1537780845	256938.5171
3797	0.1537786379	256936.3443
3798	0.1537208354	256927.0735
3799	0.1537253349	256895.2391
3800	0.1537234706	256883.4494
3801	0.1537245821	256876.1496
3802	0.1537009694	256863.764
3803	0.1536967327	256844.4513
3804	0.1536819732	256836.0577
3805	0.1536739678	256823.9997
3806	0.1536686665	256813.0207
3807	0.1536668646	256797.1593
3808	0.1536668276	256786.3418
3809	0.1536556097	256779.6755
3810	0.1536628296	256769.4407
3811	0.1536661959	256740.9797
3812	0.1536674041	256731.1512
3813	0.1536681826	256705.9958
3814	0.1536519786	256671.1241
3815	0.1536393703	256650.0816
3816	0.1536408302	256639.7524
3817	0.1536378258	256627.6472
3818	0.1536380492	256609.9392
3819	0.1536472419	256605.746
3820	0.1536406984	256591.8112
3821	0.1536258249	256519.435
3822	0.1536140747	256504.5497
3823	0.1536112471	256488.8462
3824	0.1536127188	256477.6098
3825	0.1536071061	256465.2077
3826	0.1535808853	256429.5714
3827	0.1535851361	256398.9949
3828	0.1535858272	256386.215
3829	0.1535823309	256369.1653
3830	0.1535865017	256364.3245
3831	0.1535599728	256340.8538
3832	0.1535615049	256322.556
3833	0.1535682158	256303.3768
3834	0.1535539443	256292.1836
3835	0.1535173609	256263.8269
3836	0.153515151	256244.8983
3837	0.1534936498	256224.1447
3838	0.1534838767	256220.279
3839	0.1534781615	256196.8981
3840	0.1534775276	256161.2072
3841	0.1534743574	256113.2189
3842	0.1534670465	256108.2413
3843	0.1534695393	256100.7474
3844	0.1534649146	256079.6528
3845	0.1534584597	256056.4062
3846	0.1534405026	256010.0871
3847	0.15344656	255999.3211
3848	0.1534228482	255990.0083
3849	0.153420656	255975.4243
3850	0.1534232872	255951.8551
3851	0.153429762	255926.3378
3852	0.1534269267	255918.2613
3853	0.1534307208	255887.6966
3854	0.153434406	255877.3063
3855	0.153451079	255859.8107
3856	0.1534535105	255832.8702
3857	0.1534471023	255794.7421
3858	0.153445317	255776.277
3859	0.1534366592	255768.1572
3860	0.153435294	255728.1236
3861	0.1534371194	255704.2964
3862	0.1534041756	255675.5536
3863	0.1534073374	255662.2504
3864	0.1534011226	255614.5655
3865	0.1534010938	255604.9702
3866	0.1533985967	255585.0784
3867	0.1534010875	255577.0429
3868	0.1533444143	255551.1323
3869	0.153347502	255543.5809
3870	0.1533552002	255536.669
3871	0.1533284975	255524.1467
3872	0.1533263254	255491.3339
3873	0.1533235353	255480.3127
3874	0.1533190694	255456.7386
3875	0.1533241857	255453.6833
3876	0.1533100063	255437.3389
3877	0.1532983161	255398.0303
3878	0.153297564	255392.6306
3879	0.1533009108	255321.8651
3880	0.1532852136	255293.9332
3881	0.1532801555	255282.191
3882	0.1532784913	255250.5502
3883	0.15327543	255231.9713
3884	0.1532543814	255187.5174
3885	0.1532498049	255165.0298
3886	0.15324931	255163.7983
3887	0.1532475422	255152.1118
3888	0.1532393218	255147.211
3889	0.1532361838	255141.1686
3890	0.1532340409	255133.7402
3891	0.1532315847	255116.3928
3892	0.1531926649	255089.4
3893	0.1531844766	255048.2413
3894	0.1531917225	255043.6058
3895	0.1531889894	255040.6653
3896	0.1531992583	255030.4506
3897	0.1532000594	255016.8065
3898	0.1532014606	254993.97
3899	0.1531813075	254979.465
3900	0.1531744925	254952.1475
3901	0.153157003	254943.1646
3902	0.1531505314	254925.3046
3903	0.1531586523	254913.2234
3904	0.1531500556	254905.8685
3905	0.1531438706	254899.387
3906	0.1531557828	254865.5016
3907	0.1531712816	254846.5747
3908	0.1531398893	254837.3293
3909	0.1531422463	254835.1556
3910	0.153113925	254817.2692
3911	0.1531085175	254779.6514
3912	0.1531069476	254771.7569
3913	0.1531087656	254739.6851
3914	0.153109953	254736.3786
3915	0.1531063175	254724.7195
3916	0.1531190898	254701.6287
3917	0.1531273158	254686.0501
3918	0.1531283864	254668.9632
3919	0.1531294753	254651.6158
3920	0.1531195211	254630.4171
3921	0.1531143401	254627.2968
3922	0.1531177764	254618.9649
3923	0.1531123095	254594.5209
3924	0.1530921303	254581.958
3925	0.1530981028	254558.8013
3926	0.1530916735	254549.4124
3927	0.1530939295	254542.7574
3928	0.1530853274	254538.8452
3929	0.1530726223	254516.9707
3930	0.1530745408	254504.5923
3931	0.1530737725	254498.6026
3932	0.15306832	254474.5065
3933	0.153069548	254453.8738
3934	0.1530704793	254440.6378
3935	0.1530689874	254433.205
3936	0.1530755747	254427.5089
3937	0.1530724727	254412.4888
3938	0.1530726673	254396.5749
3939	0.1530730129	254378.9171
3940	0.1530592412	254373.5381
3941	0.1530556555	254355.9893
3942	0.1530440682	254326.8815
3943	0.1530409396	254308.6129
3944	0.1530422223	254289.7275
3945	0.1530400692	254259.302
3946	0.1530372713	254227.0892
3947	0.1529876711	254211.476
3948	0.1529824806	254195.577
3949	0.152979343	254165.6673
3950	0.152978547	254152.4804
3951	0.1529799594	254139.5693
3952	0.1529793508	254122.7188
3953	0.1529818202	254118.7171
3954	0.1529821075	254114.0577
3955	0.1529827787	254100.115
3956	0.15298576	254089.6624
3957	0.1529768839	254080.843
3958	0.1529601602	254067.294
3959	0.1529459349	254047.4856
3960	0.1529435123	254014.9028
3961	0.152944535	253991.7819
3962	0.1529397936	253976.7859
3963	0.1529353148	253971.3924
3964	0.1529316302	253966.7123
3965	0.1529330024	253934.5705
3966	0.1529139758	253924.8289
3967	0.15291775	253904.081
3968	0.152917295	253892.5835
3969	0.1529134729	253875.466
3970	0.1529143902	253858.3012
3971	0.1529090594	253845.2314
3972	0.1529190881	253818.3071
3973	0.1529182669	253801.4318
3974	0.1528977649	253774.7714
3975	0.1529048733	253769.5148
3976	0.1528940292	253764.3276
3977	0.1528894874	253753.7957
3978	0.1528871659	253712.7255
3979	0.1528602073	253703.2817
3980	0.1528695749	253699.4595
3981	0.1528456714	253675.7747
3982	0.1528466945	253670.7571
3983	0.1528504593	253653.5293
3984	0.1528518913	253648.639
3985	0.1528455872	253643.3184
3986	0.1528341054	253609.0104
3987	0.1528379166	253588.8523
3988	0.1528434063	253561.7357
3989	0.1528203176	253529.9923
3990	0.152795461	253516.2659
3991	0.1527943525	253506.4415
3992	0.1527966245	253496.7469
3993	0.1527868848	253473.8931
3994	0.1527878507	253461.0331
3995	0.1527744258	253427.8684
3996	0.1527689249	253406.0542
3997	0.1527628976	253397.057
3998	0.152764416	253393.0184
3999	0.152762508	253369.069
4000	0.1527610973	253355.4159
4001	0.1527653846	253334.3195
4002	0.1527637335	253324.0815
4003	0.1527572631	253300.569
4004	0.1527626246	253299.1261
4005	0.1527655204	253288.8461
4006	0.1527702586	253284.8529
4007	0.1527655415	253274.8829
4008	0.1527625716	253272.8353
4009	0.1527679485	253266.113
4010	0.1527715015	253257.4834
4011	0.1527713137	253250.9952
4012	0.1527777967	253216.8227
4013	0.1527632108	253192.4064
4014	0.1527640628	253160.0538
4015	0.1527648513	253134.9192
4016	0.1527626189	253123.2961
4017	0.1527560016	253110.2529
4018	0.1527472936	253065.9828
4019	0.1526617763	253052.3456
4020	0.1526599573	253046.6289
4021	0.1526634086	253042.0935
4022	0.1526600466	253037.6282
4023	0.152639959	253011.293
4024	0.152632596	252998.6382
4025	0.1526377569	252987.9469
4026	0.152638657	252978.9099
4027	0.1526381063	252961.8773
4028	0.1526231841	252945.5075
4029	0.1526238697	252931.9238
4030	0.1526293286	252918.0026
4031	0.1526193621	252907.1679
4032	0.1526231105	252897.0738
4033	0.1526247414	252883.1134
4034	0.1526196745	252879.6484
4035	0.1526162539	252870.5688
4036	0.1526169614	252846.8082
4037	0.1525698066	252830.5736
4038	0.1525706834	252812.2078
4039	0.152560414	252797.344
4040	0.1525371831	252792.4914
4041	0.1525408439	252783.3095
4042	0.15252852	252778.0742
4043	0.1525261229	252773.1417
4044	0.1525273376	252753.8629
4045	0.1525222762	252731.5112
4046	0.152526026	252717.3282
4047	0.1525309852	252693.6374
4048	0.1525351114	252672.0851
4049	0.1525337153	252665.026
4050	0.1525384584	252654.7398
4051	0.1525411172	252637.8903
4052	0.1525453513	252622.529
4053	0.1525469237	252621.2345
4054	0.1525466286	252606.5052
4055	0.1525286742	252592.7768
4056	0.1524981756	252586.3596
4057	0.1524900352	252571.8035
4058	0.1524998654	252562.9142
4059	0.1524938931	252527.9558
4060	0.1525009226	252509.4613
4061	0.1524881009	252492.7836
4062	0.1524890784	252479.0999
4063	0.1524866828	252469.4816
4064	0.1524220102	252451.0735
4065	0.1524223335	252443.7668
4066	0.152408747	252421.1622
4067	0.1524117124	252410.4757
4068	0.1524177546	252398.2141
4069	0.1524224788	252380.1257
4070	0.1524235519	252372.0289
4071	0.1524144259	252353.8057
4072	0.1524148992	252309.7137
4073	0.152411372	252299.756
4074	0.1524040047	252275.0951
4075	0.1524065484	252249.8124
4076	0.1524147979	252246.5339
4077	0.1524149129	252219.0789
4078	0.1524121111	252202.3729
4079	0.1523989237	252157.6002
4080	0.1523945306	252151.2697
4081	0.1523996781	252138.2746
4082	0.1523757961	252129.1198
4083	0.1523763767	252095.1657
4084	0.1523751319	252070.961
4085	0.1523716241	252043.0447
4086	0.1523737009	252036.0447
4087	0.1523734034	252031.63
4088	0.1523661435	252017.4888
4089	0.1523618455	251983.3628
4090	0.1523691929	251966.0726
4091	0.152369695	251961.3147
4092	0.1523744011	251956.7167
4093	0.1523728225	251942.6342
4094	0.1523668545	251932.4999
4095	0.1523664242	251916.2347
4096	0.1523549387	251890.3949
4097	0.1523543163	251885.863
4098	0.1523559455	251865.471
4099	0.1523624813	251852.0283
4100	0.1523661872	251842.8291
4101	0.1523603352	251826.7013
4102	0.1523508095	251806.2715
4103	0.1523500996	251785.9686
4104	0.1523472437	251760.0909
4105	0.1523382504	251731.1122
4106	0.1523377601	251723.9255
4107	0.1522840231	251708.66
4108	0.1522746999	251697.6822
4109	0.1522728872	251681.443
4110	0.1522253146	251658.3611
4111	0.152226911	251634.7541
4112	0.1522267922	251624.7732
4113	0.1522233018	251612.9508
4114	0.1522346346	251601.2898
4115	0.1522250542	251575.1527
4116	0.1522340096	251571.6304
4117	0.1522272885	251530.0574
4118	0.1522348767	251518.3154
4119	0.1522303883	251515.992
4120	0.1522362615	251495.6325
4121	0.152237936	251473.1221
4122	0.1522283323	251467.7147
4123	0.1522269344	251444.8427
4124	0.1522071712	251427.4959
4125	0.1522048874	251419.4259
4126	0.1521905509	251415.5466
4127	0.1521882697	251414.3401
4128	0.1521865916	251392.9675
4129	0.1521868563	251353.0613
4130	0.1521853065	251341.4279
4131	0.1521742212	251334.3979
4132	0.1521804444	251327.1745
4133	0.1521806695	251312.6625
4134	0.1521880779	251306.548
4135	0.1521630527	251265.9034
4136	0.1521570812	251248.163
4137	0.1521528252	251236.7749
4138	0.1521561283	251219.6409
4139	0.1521576382	251181.9249
4140	0.1521573094	251174.9121
4141	0.1521481928	251162.8217
4142	0.1521536485	251137.4201
4143	0.1521344838	251118.399
4144	0.1521262963	251092.5692
4145	0.1521235441	251077.2945
4146	0.1521214475	251074.918
4147	0.15212201	251064.6341
4148	0.1521156927	251051.3224
4149	0.1521047736	251007.5285
4150	0.1521192863	250986.0565
4151	0.1521133102	250961.151
4152	0.1521104535	250944.9704
4153	0.15211894	250942.4131
4154	0.1521185036	250926.8029
4155	0.1520875065	250915.8021
4156	0.1520964133	250905.015
4157	0.1520891167	250893.3634
4158	0.1520733151	250821.1393
4159	0.1520308524	250802.0267
4160	0.1520387074	250776.1342
4161	0.1520372828	250738.5999
4162	0.1519836878	250714.8008
4163	0.1519857716	250685.7336
4164	0.1519871935	250666.8258
4165	0.1519881328	250666.0776
4166	0.1519927102	250648.2607
4167	0.1519891245	250623.5117
4168	0.1520010345	250614.1753
4169	0.1520016986	250599.8264
4170	0.1520010193	250593.5711
4171	0.1520004404	250581.7917
4172	0.1520035248	250569.9321
4173	0.152004644	250561.5353
4174	0.1519829361	250548.8724
4175	0.1519794963	250533.9743
4176	0.1519851204	250521.818
4177	0.151982893	250508.1506
4178	0.1519789106	250487.6345
4179	0.1519266587	250469.9995
4180	0.1519179206	250458.1498
4181	0.1519174002	250453.8513
4182	0.1518959593	250420.1724
4183	0.1518871466	250411.8616
4184	0.151759698	250399.3451
4185	0.1517277788	250389.0548
4186	0.151728941	250352.2013
4187	0.1517257465	250327.4688
4188	0.1517151736	250309.9416
4189	0.1516948459	250292.5879
4190	0.1517004476	250281.7315
4191	0.1516877428	250271.1399
4192	0.1516910643	250262.6755
4193	0.1516961202	250254.2052
4194	0.1516925904	250229.2738
4195	0.1516935798	250189.2888
4196	0.1516952361	250165.3534
4197	0.1516924167	250131.5403
4198	0.1516817466	250127.409
4199	0.1516848534	250117.563
4200	0.1516815595	250092.598
4201	0.1516766303	250082.5473
4202	0.1516772436	250079.6075
4203	0.1516797491	250060.2971
4204	0.1516622596	250051.5431
4205	0.1516602323	250019.2177
4206	0.1516467978	249966.847
4207	0.1516444629	249933.6445
4208	0.1516482507	249924.5006
4209	0.1516518944	249915.4988
4210	0.1516480536	249904.2094
4211	0.1516516804	249869.928
4212	0.1516375952	249864.5568
4213	0.151635579	249860.8841
4214	0.1516383249	249855.5175
4215	0.1516517398	249834.1872
4216	0.1516461059	249826.9856
4217	0.1516475395	249815.6975
4218	0.1516030229	249799.7345
4219	0.1516028471	249789.8927
4220	0.1515974681	249776.4206
4221	0.1515683056	249759.4571
4222	0.1515608635	249740.5924
4223	0.1515386161	249736.6784
4224	0.1515389651	249701.7778
4225	0.1515349318	249696.5984
4226	0.1515220189	249673.9073
4227	0.1515200045	249658.6498
4228	0.1515208927	249653.7817
4229	0.1515230896	249651.7866
4230	0.1515256382	249628.0844
4231	0.1515204044	249606.2095
4232	0.1514896452	249598.8997
4233	0.151490903	249586.1371
4234	0.1514856251	249581.7962
4235	0.1514806517	249570.5378
4236	0.1514776709	249559.6917
4237	0.1514600328	249536.6489
4238	0.1514486243	249501.561
4239	0.1514438726	249482.5909
4240	0.1514293922	249447.149
4241	0.151429777	249441.3424
4242	0.151433617	249422.068
4243	0.151433057	249420.4768
4244	0.1514348722	249352.926
4245	0.1514331587	249328.7864
4246	0.1514424249	249320.0626
4247	0.1514280934	249300.7847
4248	0.1514327384	249280.1866
4249	0.1514348273	249272.8102
4250	0.151407554	249258.5717
4251	0.1514041705	249216.0993
4252	0.1513985538	249214.1812
4253	0.1513994616	249202.1776
4254	0.1514001	249190.654
4255	0.1513954478	249177.8205
4256	0.1513827033	249130.139
4257	0.1513849277	249113.1941
4258	0.1513801638	249095.9884
4259	0.1513820072	249086.574
4260	0.1513647637	249059.6297
4261	0.1513498435	249049.5446
4262	0.1513400157	249037.4004
4263	0.1513392263	249007.1826
4264	0.1513354436	249003.7338
4265	0.1513312612	248981.943
4266	0.1513251237	248958.9018
4267	0.1513202201	248935.264
4268	0.1513238873	248929.0705
4269	0.1513244061	248908.2479
4270	0.1513201237	248892.8956
4271	0.1513150162	248879.8234
4272	0.1513099537	248861.3144
4273	0.1512978955	248840.4616
4274	0.1512998371	248826.7782
4275	0.1512928633	248806.2539
4276	0.1512890955	248795.6208
4277	0.1512766263	248777.0239
4278	0.1512755873	248758.3681
4279	0.151276648	248732.7354
4280	0.1512766445	248722.2709
4281	0.1512765085	248707.4592
4282	0.151273197	248701.7625
4283	0.1512735042	248684.6076
4284	0.1512739197	248682.4371
4285	0.1512434267	248676.5946
4286	0.1512475741	248663.9962
4287	0.1512458095	248656.0647
4288	0.1512348805	248646.6888
4289	0.1512369909	248632.7258
4290	0.1512391924	248626.6522
4291	0.1512451785	248616.8116
4292	0.1512467826	248599.5049
4293	0.1512475292	248583.2227
4294	0.1512391199	248580.1112
4295	0.1512122831	248557.3515
4296	0.1511917902	248538.5761
4297	0.1511849021	248530.3858
4298	0.1511795681	248508.8596
4299	0.1511606668	248497.9092
4300	0.1511587924	248495.4285
4301	0.1511553598	248477.1503
4302	0.1511516044	248449.1609
4303	0.1511513742	248430.146
4304	0.1511559527	248425.2878
4305	0.1511547351	248420.634
4306	0.1511535414	248412.458
4307	0.1511549685	248393.7204
4308	0.1511271862	248383.2837
4309	0.1511359316	248354.6243
4310	0.1511325814	248347.5242
4311	0.1511342428	248337.9459
4312	0.1511350244	248321.1444
4313	0.1511276665	248266.1494
4314	0.1511303296	248256.057
4315	0.1511330533	248239.0074
4316	0.1511170819	248230.0886
4317	0.1511169076	248201.8543
4318	0.1511152026	248191.7986
4319	0.1511022954	248172.0228
4320	0.1510969832	248155.3557
4321	0.1510687648	248145.5667
4322	0.1510704358	248138.2436
4323	0.1510373557	248120.6709
4324	0.1510321308	248103.5414
4325	0.1510304512	248067.9361
4326	0.1510296958	248053.9367
4327	0.1510334615	248039.3863
4328	0.1509882346	248026.058
4329	0.1509897103	248020.239
4330	0.150987777	248003.9841
4331	0.1509672867	247991.2415
4332	0.1509683562	247981.96
4333	0.1509640714	247977.9792
4334	0.1509542249	247964.6909
4335	0.1509519861	247940.7541
4336	0.1509497535	247930.7584
4337	0.1509528216	247921.6343
4338	0.1509309051	247915.2349
4339	0.1509298866	247876.9202
4340	0.150929033	247870.4437
4341	0.1509277746	247865.7486
4342	0.1509305184	247834.5595
4343	0.1509316757	247818.1069
4344	0.1509302717	247804.0105
4345	0.1509384847	247797.1814
4346	0.1509324057	247794.1134
4347	0.1509352615	247787.9043
4348	0.1509404794	247762.7779
4349	0.1509387268	247758.721
4350	0.150937465	247749.9621
4351	0.1509415722	247740.2578
4352	0.1509406163	247717.4132
4353	0.150916406	247701.8624
4354	0.1509074371	247688.3614
4355	0.1508960659	247666.2901
4356	0.1508973948	247653.6044
4357	0.1508853778	247604.1099
4358	0.1508849794	247598.3636
4359	0.150890794	247587.2701
4360	0.1508916283	247574.789
4361	0.150893723	247567.3391
4362	0.1508904725	247554.0115
4363	0.1508716181	247536.4973
4364	0.150869739	247525.2925
4365	0.1508670224	247506.8318
4366	0.1508724094	247503.489
4367	0.150883839	247496.1053
4368	0.1508793537	247484.0448
4369	0.1508779438	247468.9703
4370	0.1508431309	247457.4709
4371	0.1508414924	247447.8473
4372	0.150818073	247430.1823
4373	0.1508185194	247407.3451
4374	0.1508020196	247398.2198
4375	0.1508042295	247379.5722
4376	0.1507947148	247376.4202
4377	0.1507853218	247355.423
4378	0.1507788299	247320.0102
4379	0.1507803561	247310.9397
4380	0.1507875339	247285.7152
4381	0.1507890481	247281.1157
4382	0.1507875193	247265.8552
4383	0.1507871815	247216.1187
4384	0.150775927	247208.9708
4385	0.1507794947	247201.9713
4386	0.1507778212	247196.6349
4387	0.1507756157	247190.9781
4388	0.1507728899	247185.7845
4389	0.1507712266	247137.8576
4390	0.1507711739	247111.4668
4391	0.1507738644	247104.8575
4392	0.1507764878	247092.6365
4393	0.150763068	247060.9008
4394	0.1507619184	247056.3971
4395	0.1507735349	247048.7453
4396	0.1507751578	247041.5343
4397	0.1507741039	247018.2187
4398	0.1507703359	247008.5556
4399	0.1507762055	247001.6044
4400	0.1507666346	246996.016
4401	0.1507612517	246967.7796
4402	0.1507593113	246967.382
4403	0.1507572333	246940.0708
4404	0.1507573751	246892.1569
4405	0.1507585285	246886.6949
4406	0.1507581976	246859.9163
4407	0.150758424	246842.6151
4408	0.1507670329	246823.9556
4409	0.150778008	246804.624
4410	0.1507752496	246788.6031
4411	0.1507401929	246763.098
4412	0.1507356097	246754.2335
4413	0.1507352873	246751.8703
4414	0.1507271915	246726.7713
4415	0.1507181052	246694.2493
4416	0.1507226089	246680.8386
4417	0.1507262708	246673.9253
4418	0.1507274019	246660.6168
4419	0.1507364953	246653.3968
4420	0.1507355503	246645.5152
4421	0.1507407711	246641.7151
4422	0.1507379958	246625.9447
4423	0.1507376354	246606.0796
4424	0.1507343644	246561.2161
4425	0.1507161865	246530.0586
4426	0.1507064488	246487.6719
4427	0.1507059221	246472.3784
4428	0.1507067176	246466.4611
4429	0.1507040313	246456.0195
4430	0.1507055765	246434.1872
4431	0.1507075295	246404.4322
4432	0.1507076609	246395.9486
4433	0.1507075174	246391.0518
4434	0.1507126385	246383.1825
4435	0.1507184585	246380.5129
4436	0.1507167073	246362.449
4437	0.1506747983	246356.1756
4438	0.1506745279	246350.7482
4439	0.1506771328	246341.9737
4440	0.1506766844	246301.0565
4441	0.1506518631	246278.3849
4442	0.150636326	246250.9216
4443	0.1506333621	246231.7664
4444	0.1506316051	246227.9257
4445	0.1506320935	246223.036
4446	0.1506344086	246220.0038
4447	0.1506266723	246213.741
4448	0.1506287376	246210.3129
4449	0.1506289385	246191.823
4450	0.1506320184	246183.6209
4451	0.150624727	246180.8437
4452	0.1506278283	246179.4605
4453	0.1506258641	246149.0229
4454	0.1506264395	246144.3631
4455	0.1506191113	246142.8748
4456	0.1506177294	246097.9759
4457	0.1506152721	246084.1371
4458	0.1506260696	246079.2402
4459	0.1506246036	246068.9251
4460	0.1506186367	246059.3245
4461	0.1506129722	246049.3153
4462	0.1506107034	246032.1429
4463	0.1506082858	246021.3177
4464	0.1505927087	245958.8385
4465	0.1505762457	245956.166
4466	0.150569973	245951.285
4467	0.1505742076	245948.4163
4468	0.1505559172	245938.9388
4469	0.1505581113	245917.748
4470	0.1505440764	245887.729
4471	0.1505227203	245864.8656
4472	0.1505031928	245844.2541
4473	0.1504965367	245838.3699
4474	0.1504973753	245827.1392
4475	0.1504939651	245782.3553
4476	0.1504792543	245766.3935
4477	0.1504819456	245760.1567
4478	0.1504842987	245757.9936
4479	0.1504835937	245739.2693
4480	0.1504563395	245729.73
4481	0.1504457689	245707.3876
4482	0.1504100732	245683.2226
4483	0.1504138057	245681.0367
4484	0.1504167677	245671.277
4485	0.1504119999	245631.4806
4486	0.1504101953	245602.0127
4487	0.1503904319	245585.7276
